2025-10-22 12:56:32,607 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=started_at%2Cended_at&started_at=gte.2025-10-21T11%3A56%3A30.223670%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 12:56:32,709 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=latency_ms&created_at=gte.2025-10-21T11%3A56%3A30.223670%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 12:56:32,822 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=similarity&created_at=gte.2025-10-21T11%3A56%3A30.223670%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 12:56:32,930 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=top_k&created_at=gte.2025-10-21T11%3A56%3A30.223670%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 12:56:33,141 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=safe_answer&created_at=gte.2025-10-21T11%3A56%3A30.223670%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 12:56:33,145 | INFO | uvicorn.access | 127.0.0.1:27491 - "GET /api/admin/stats HTTP/1.1" 200
2025-10-22 12:56:33,282 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id "HTTP/2 200 OK"
2025-10-22 12:56:33,393 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&created_at=gte.2025-10-15T11%3A56%3A33.179488%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 12:56:33,514 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&indexed=eq.True "HTTP/2 200 OK"
2025-10-22 12:56:33,634 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&indexed=eq.True&indexed_at=gte.2025-10-15T11%3A56%3A33.179488%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 12:56:33,741 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id "HTTP/2 200 OK"
2025-10-22 12:56:33,890 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&created_at=gte.2025-10-15T11%3A56%3A33.179488%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 12:56:34,014 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id&created_at=gte.2025-10-21T11%3A56%3A33.179488%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 12:56:34,206 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=user_id&started_at=gte.2025-10-21T11%3A56%3A33.179488%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 12:56:34,305 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=started_at%2Cended_at&started_at=gte.2025-10-21T11%3A56%3A33.179488%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 12:56:34,407 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=latency_ms&created_at=gte.2025-10-21T11%3A56%3A33.179488%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 12:56:34,517 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=similarity&created_at=gte.2025-10-21T11%3A56%3A33.179488%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 12:56:34,616 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=top_k&created_at=gte.2025-10-21T11%3A56%3A33.179488%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 12:56:34,718 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=safe_answer&created_at=gte.2025-10-21T11%3A56%3A33.179488%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 12:56:34,721 | INFO | uvicorn.access | 127.0.0.1:27493 - "GET /api/admin/stats HTTP/1.1" 200
2025-10-22 12:56:50,579 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-16T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-22T11%3A56%3A50.279508%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 12:56:50,692 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id%2Ccreated_at&created_at=gte.2025-10-16T00%3A00%3A00%2B00%3A00&created_at=lte.2025-10-22T11%3A56%3A50.279508%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 12:56:50,793 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-09T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-15T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 12:56:50,819 | INFO | uvicorn.access | 127.0.0.1:27514 - "GET /api/admin/metrics/timeseries?period=last_7d HTTP/1.1" 200
2025-10-22 12:56:55,175 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-01T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-31T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 12:56:55,382 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id%2Ccreated_at&created_at=gte.2025-10-01T00%3A00%3A00%2B00%3A00&created_at=lte.2025-10-31T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 12:56:55,584 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-09-01T00%3A00%3A00%2B00%3A00&started_at=lte.2025-09-30T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 12:56:55,597 | INFO | uvicorn.access | 127.0.0.1:27514 - "GET /api/admin/metrics/timeseries?period=this_month HTTP/1.1" 200
2025-10-22 12:57:07,289 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-20T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-26T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 12:57:07,487 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id%2Ccreated_at&created_at=gte.2025-10-20T00%3A00%3A00%2B00%3A00&created_at=lte.2025-10-26T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 12:57:07,608 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-13T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-19T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 12:57:07,621 | INFO | uvicorn.access | 127.0.0.1:27520 - "GET /api/admin/metrics/timeseries?period=this_week HTTP/1.1" 200
2025-10-22 13:00:16,692 | INFO | uvicorn.access | 127.0.0.1:27672 - "GET /api/auth/me HTTP/1.1" 200
2025-10-22 13:00:16,700 | INFO | uvicorn.access | 127.0.0.1:27672 - "GET /api/auth/me HTTP/1.1" 200
2025-10-22 13:00:17,165 | INFO | uvicorn.access | 127.0.0.1:27677 - "GET /api/admin/config HTTP/1.1" 200
2025-10-22 13:00:17,180 | INFO | uvicorn.access | 127.0.0.1:27678 - "GET /api/admin/config HTTP/1.1" 200
2025-10-22 13:00:17,313 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-20T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-26T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:17,316 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id "HTTP/2 200 OK"
2025-10-22 13:00:17,463 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id%2Ccreated_at&created_at=gte.2025-10-20T00%3A00%3A00%2B00%3A00&created_at=lte.2025-10-26T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:17,464 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&created_at=gte.2025-10-15T12%3A00%3A17.049641%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:17,554 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-13T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-19T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:17,561 | INFO | uvicorn.access | 127.0.0.1:27672 - "GET /api/admin/metrics/timeseries?period=this_week HTTP/1.1" 200
2025-10-22 13:00:17,584 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&indexed=eq.True "HTTP/2 200 OK"
2025-10-22 13:00:17,687 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-20T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-26T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:17,720 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&indexed=eq.True&indexed_at=gte.2025-10-15T12%3A00%3A17.049641%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:17,844 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id%2Ccreated_at&created_at=gte.2025-10-20T00%3A00%3A00%2B00%3A00&created_at=lte.2025-10-26T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:17,891 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id "HTTP/2 200 OK"
2025-10-22 13:00:18,011 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&created_at=gte.2025-10-15T12%3A00%3A17.049641%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:18,013 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-13T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-19T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:18,029 | INFO | uvicorn.access | 127.0.0.1:27678 - "GET /api/admin/metrics/timeseries?period=this_week HTTP/1.1" 200
2025-10-22 13:00:18,212 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id&created_at=gte.2025-10-21T12%3A00%3A17.049641%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:18,316 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=user_id&started_at=gte.2025-10-21T12%3A00%3A17.049641%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:18,424 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=started_at%2Cended_at&started_at=gte.2025-10-21T12%3A00%3A17.049641%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:18,745 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=latency_ms&created_at=gte.2025-10-21T12%3A00%3A17.049641%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:18,893 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=similarity&created_at=gte.2025-10-21T12%3A00%3A17.049641%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:19,019 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=top_k&created_at=gte.2025-10-21T12%3A00%3A17.049641%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:19,112 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=safe_answer&created_at=gte.2025-10-21T12%3A00%3A17.049641%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:19,115 | INFO | uvicorn.access | 127.0.0.1:27676 - "GET /api/admin/stats HTTP/1.1" 200
2025-10-22 13:00:19,248 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id "HTTP/2 200 OK"
2025-10-22 13:00:19,364 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&created_at=gte.2025-10-15T12%3A00%3A19.132236%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:19,447 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&indexed=eq.True "HTTP/2 200 OK"
2025-10-22 13:00:19,572 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&indexed=eq.True&indexed_at=gte.2025-10-15T12%3A00%3A19.132236%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:19,678 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id "HTTP/2 200 OK"
2025-10-22 13:00:19,780 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&created_at=gte.2025-10-15T12%3A00%3A19.132236%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:19,888 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id&created_at=gte.2025-10-21T12%3A00%3A19.132236%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:20,007 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=user_id&started_at=gte.2025-10-21T12%3A00%3A19.132236%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:20,131 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=started_at%2Cended_at&started_at=gte.2025-10-21T12%3A00%3A19.132236%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:20,244 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=latency_ms&created_at=gte.2025-10-21T12%3A00%3A19.132236%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:20,329 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=similarity&created_at=gte.2025-10-21T12%3A00%3A19.132236%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:20,427 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=top_k&created_at=gte.2025-10-21T12%3A00%3A19.132236%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:20,523 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/answers?select=safe_answer&created_at=gte.2025-10-21T12%3A00%3A19.132236%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:00:20,526 | INFO | uvicorn.access | 127.0.0.1:27678 - "GET /api/admin/stats HTTP/1.1" 200
2025-10-22 13:01:16,995 | INFO | uvicorn.error | Shutting down
2025-10-22 13:01:17,112 | INFO | uvicorn.error | Waiting for application shutdown.
2025-10-22 13:01:17,199 | INFO | chatbot_rag.main | Shutting down app.
2025-10-22 13:01:17,205 | INFO | uvicorn.error | Application shutdown complete.
2025-10-22 13:01:17,214 | INFO | uvicorn.error | Finished server process [13812]
2025-10-22 13:01:45,111 | INFO | uvicorn.error | Started server process [29192]
2025-10-22 13:01:45,112 | INFO | uvicorn.error | Waiting for application startup.
2025-10-22 13:01:46,340 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-10-22 13:01:46,363 | INFO | chatbot_rag.main | Data dirs: ['C:\\Users\\lenovo\\Desktop\\LA_FAC\\PFE-orange\\ChatBot\\backend\\data\\raw', 'C:\\Users\\lenovo\\Desktop\\LA_FAC\\PFE-orange\\ChatBot\\backend\\data\\processed', 'C:\\Users\\lenovo\\Desktop\\LA_FAC\\PFE-orange\\ChatBot\\backend\\data\\index', 'C:\\Users\\lenovo\\Desktop\\LA_FAC\\PFE-orange\\ChatBot\\backend\\data\\runtime']
2025-10-22 13:01:46,369 | INFO | chatbot_rag.main | FAISS index present at C:\Users\lenovo\Desktop\LA_FAC\PFE-orange\ChatBot\backend\data\index\faiss.index.
2025-10-22 13:01:46,372 | INFO | uvicorn.error | Application startup complete.
2025-10-22 13:02:25,598 | INFO | uvicorn.error | Shutting down
2025-10-22 13:02:25,708 | INFO | uvicorn.error | Waiting for application shutdown.
2025-10-22 13:02:25,711 | INFO | chatbot_rag.main | Shutting down app.
2025-10-22 13:02:25,715 | INFO | uvicorn.error | Application shutdown complete.
2025-10-22 13:02:25,719 | INFO | uvicorn.error | Finished server process [29192]
2025-10-22 13:03:16,667 | INFO | uvicorn.error | Started server process [20292]
2025-10-22 13:03:16,668 | INFO | uvicorn.error | Waiting for application startup.
2025-10-22 13:03:17,706 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-10-22 13:03:17,742 | INFO | chatbot_rag.main | Data dirs: ['C:\\Users\\lenovo\\Desktop\\LA_FAC\\PFE-orange\\ChatBot\\backend\\data\\raw', 'C:\\Users\\lenovo\\Desktop\\LA_FAC\\PFE-orange\\ChatBot\\backend\\data\\processed', 'C:\\Users\\lenovo\\Desktop\\LA_FAC\\PFE-orange\\ChatBot\\backend\\data\\index', 'C:\\Users\\lenovo\\Desktop\\LA_FAC\\PFE-orange\\ChatBot\\backend\\data\\runtime']
2025-10-22 13:03:17,752 | INFO | chatbot_rag.main | FAISS index present at C:\Users\lenovo\Desktop\LA_FAC\PFE-orange\ChatBot\backend\data\index\faiss.index.
2025-10-22 13:03:17,764 | INFO | uvicorn.error | Application startup complete.
2025-10-22 13:03:33,788 | INFO | chatbot_rag.main | Running first-request warmup (FAISS ensure/build, optional emb+LLM)…
2025-10-22 13:03:33,791 | INFO | chatbot_rag.main | Warmup result: {'faiss': {'skipped': True, 'reason': 'index already present'}, 'embeddings': {'skipped': True}, 'llm': {'skipped': True}}
2025-10-22 13:03:33,805 | INFO | uvicorn.access | 127.0.0.1:27907 - "GET /api/auth/me HTTP/1.1" 200
2025-10-22 13:03:33,817 | INFO | uvicorn.access | 127.0.0.1:27907 - "GET /api/auth/me HTTP/1.1" 200
2025-10-22 13:03:34,222 | INFO | uvicorn.access | 127.0.0.1:27920 - "GET /api/admin/config HTTP/1.1" 200
2025-10-22 13:03:34,374 | INFO | uvicorn.access | 127.0.0.1:27930 - "GET /api/admin/config HTTP/1.1" 200
2025-10-22 13:03:34,933 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-20T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-26T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:03:34,935 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id "HTTP/2 200 OK"
2025-10-22 13:03:35,041 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id%2Ccreated_at&created_at=gte.2025-10-20T00%3A00%3A00%2B00%3A00&created_at=lte.2025-10-26T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:03:35,047 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&created_at=gte.2025-10-15T12%3A03%3A34.041895%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:03:35,242 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-13T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-19T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:03:35,329 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&indexed=eq.True "HTTP/2 200 OK"
2025-10-22 13:03:35,337 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id%2Ccreated_at&created_at=gte.2025-10-13T00%3A00%3A00%2B00%3A00&created_at=lte.2025-10-19T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:03:35,347 | INFO | uvicorn.access | 127.0.0.1:27907 - "GET /api/admin/metrics/timeseries?period=this_week HTTP/1.1" 200
2025-10-22 13:03:35,443 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&indexed=eq.True&indexed_at=gte.2025-10-15T12%3A03%3A34.041895%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:03:35,446 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-20T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-26T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:03:35,566 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id%2Ccreated_at&created_at=gte.2025-10-20T00%3A00%3A00%2B00%3A00&created_at=lte.2025-10-26T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:03:35,574 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id "HTTP/2 200 OK"
2025-10-22 13:03:35,663 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=id%2Cstarted_at&started_at=gte.2025-10-13T00%3A00%3A00%2B00%3A00&started_at=lte.2025-10-19T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:03:35,666 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/documents?select=id&created_at=gte.2025-10-15T12%3A03%3A34.041895%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:03:35,772 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id%2Ccreated_at&created_at=gte.2025-10-13T00%3A00%3A00%2B00%3A00&created_at=lte.2025-10-19T23%3A59%3A59%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:03:35,775 | INFO | uvicorn.access | 127.0.0.1:27930 - "GET /api/admin/metrics/timeseries?period=this_week HTTP/1.1" 200
2025-10-22 13:03:35,786 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/messages?select=id&created_at=gte.2025-10-21T12%3A03%3A34.041895%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:03:35,898 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=user_id&started_at=gte.2025-10-21T12%3A03%3A34.041895%2B00%3A00 "HTTP/2 200 OK"
2025-10-22 13:03:35,998 | INFO | httpx | HTTP Request: GET https://guxpjrwgborfbxkgrnrk.supabase.co/rest/v1/sessions?select=started_at%2Cended_at&started_at=gte.2025-10-21T12%3A03%3A34.041895%2B00%3A00 "HTTP/2 200 OK"
